theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(2,1)",0.9,0.02,47,0.1,0.11,0.13,0.02,0.03,0.61
"(2,1)",0.9,0.02,48,0.1,0.11,0.13,0.02,0.02,0.62
"(2,1)",0.9,0.02,49,0.1,0.1,0.14,0.02,0.01,0.63
"(2,1)",0.9,0.02,50,0.1,0.1,0.14,0.02,0.01,0.63
"(2,1)",0.9,0.02,51,0.1,0.1,0.13,0.03,0.01,0.63
"(2,1)",0.9,0.02,52,0.1,0.08,0.15,0.03,0.0,0.64
"(2,1)",0.9,0.02,53,0.1,0.08,0.15,0.03,0.0,0.64
"(2,1)",0.9,0.02,54,0.1,0.08,0.14,0.04,0.0,0.64
"(2,1)",0.9,0.02,55,0.1,0.07,0.14,0.05,0.0,0.64
"(2,1)",0.9,0.02,56,0.1,0.07,0.13,0.05,0.01,0.64
"(2,1)",0.9,0.02,57,0.1,0.07,0.12,0.04,0.02,0.65
"(2,1)",0.9,0.02,58,0.1,0.07,0.11,0.04,0.02,0.66
"(2,1)",0.9,0.02,59,0.1,0.07,0.11,0.03,0.03,0.66
"(2,1)",0.9,0.02,60,0.1,0.07,0.1,0.04,0.03,0.66
"(2,1)",0.9,0.02,61,0.1,0.07,0.1,0.04,0.03,0.66
"(2,1)",0.9,0.02,62,0.1,0.07,0.1,0.04,0.03,0.66
"(2,1)",0.9,0.02,63,0.1,0.07,0.09,0.05,0.01,0.68
"(2,1)",0.9,0.02,64,0.1,0.07,0.09,0.05,0.01,0.68
"(2,1)",0.9,0.02,65,0.1,0.07,0.09,0.05,0.01,0.68
"(2,1)",0.9,0.02,66,0.1,0.07,0.09,0.05,0.0,0.69
"(2,1)",0.9,0.02,67,0.1,0.06,0.1,0.05,0.0,0.69
"(2,1)",0.9,0.02,68,0.1,0.06,0.09,0.04,0.02,0.69
"(2,1)",0.9,0.02,69,0.1,0.06,0.09,0.04,0.01,0.7
"(2,1)",0.9,0.02,70,0.1,0.06,0.09,0.04,0.01,0.7
"(3,1)",0.1,0.02,1,0.99,0.01,0.0,0.0,0.0,0.0
"(3,1)",0.1,0.02,2,0.99,0.0,0.01,0.0,0.0,0.0
"(3,1)",0.1,0.02,3,0.93,0.06,0.01,0.0,0.0,0.0
"(3,1)",0.1,0.02,4,0.83,0.13,0.03,0.01,0.0,0.0
"(3,1)",0.1,0.02,5,0.77,0.16,0.04,0.02,0.01,0.0
"(3,1)",0.1,0.02,6,0.58,0.29,0.09,0.02,0.02,0.0
"(3,1)",0.1,0.02,7,0.43,0.34,0.13,0.08,0.01,0.01
"(3,1)",0.1,0.02,8,0.26,0.36,0.21,0.08,0.07,0.02
"(3,1)",0.1,0.02,9,0.24,0.31,0.19,0.14,0.07,0.05
"(3,1)",0.1,0.02,10,0.16,0.28,0.21,0.18,0.09,0.08
"(3,1)",0.1,0.02,11,0.12,0.24,0.15,0.22,0.15,0.12
"(3,1)",0.1,0.02,12,0.11,0.18,0.13,0.21,0.15,0.22
"(3,1)",0.1,0.02,13,0.1,0.16,0.1,0.17,0.15,0.32
"(3,1)",0.1,0.02,14,0.08,0.14,0.07,0.13,0.2,0.38
"(3,1)",0.1,0.02,15,0.07,0.12,0.07,0.12,0.15,0.47
"(3,1)",0.1,0.02,16,0.06,0.12,0.05,0.09,0.18,0.5
"(3,1)",0.1,0.02,17,0.06,0.1,0.05,0.06,0.14,0.59
"(3,1)",0.1,0.02,18,0.06,0.07,0.05,0.06,0.1,0.66
"(3,1)",0.1,0.02,19,0.06,0.06,0.04,0.04,0.1,0.7
"(3,1)",0.1,0.02,20,0.06,0.06,0.03,0.03,0.09,0.73
"(3,1)",0.1,0.02,21,0.05,0.07,0.01,0.03,0.08,0.76
"(3,1)",0.1,0.02,22,0.05,0.07,0.01,0.02,0.07,0.78
"(3,1)",0.1,0.02,23,0.05,0.07,0.01,0.01,0.05,0.81
"(3,1)",0.1,0.02,24,0.05,0.07,0.01,0.01,0.03,0.83
"(3,1)",0.1,0.02,25,0.05,0.05,0.03,0.01,0.02,0.84
"(3,1)",0.1,0.02,26,0.05,0.05,0.03,0.01,0.01,0.85
"(3,1)",0.1,0.02,27,0.05,0.05,0.01,0.03,0.0,0.86
"(3,1)",0.1,0.02,28,0.05,0.05,0.01,0.02,0.01,0.86
"(3,1)",0.1,0.02,29,0.05,0.04,0.02,0.0,0.02,0.87
"(3,1)",0.1,0.02,30,0.05,0.04,0.02,0.0,0.02,0.87
"(3,1)",0.1,0.02,31,0.05,0.04,0.01,0.01,0.02,0.87
"(3,1)",0.1,0.02,32,0.05,0.04,0.01,0.01,0.01,0.88
"(3,1)",0.1,0.02,33,0.05,0.04,0.01,0.01,0.01,0.88
"(3,1)",0.1,0.02,34,0.05,0.04,0.01,0.01,0.0,0.89
"(3,1)",0.1,0.02,35,0.05,0.04,0.01,0.01,0.0,0.89
"(3,1)",0.1,0.02,36,0.05,0.03,0.01,0.02,0.0,0.89
"(3,1)",0.1,0.02,37,0.05,0.03,0.0,0.02,0.01,0.89
"(3,1)",0.1,0.02,38,0.05,0.03,0.0,0.01,0.01,0.9
"(3,1)",0.1,0.02,39,0.04,0.04,0.0,0.01,0.0,0.91
"(3,1)",0.1,0.02,40,0.04,0.04,0.0,0.01,0.0,0.91
"(3,1)",0.1,0.02,41,0.04,0.03,0.01,0.01,0.0,0.91
"(3,1)",0.1,0.02,42,0.04,0.03,0.01,0.01,0.0,0.91
"(3,1)",0.1,0.02,43,0.04,0.03,0.0,0.02,0.0,0.91
"(3,1)",0.1,0.02,44,0.04,0.03,0.0,0.01,0.01,0.91
"(3,1)",0.1,0.02,45,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,46,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,47,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,48,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,49,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,50,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,51,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,52,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,53,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,54,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,55,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,56,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,57,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,58,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,59,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,60,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,61,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,62,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,63,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,64,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,65,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,66,0.04,0.03,0.0,0.01,0.0,0.92
"(3,1)",0.1,0.02,67,0.04,0.02,0.01,0.01,0.0,0.92
"(3,1)",0.1,0.02,68,0.04,0.02,0.0,0.02,0.0,0.92
"(3,1)",0.1,0.02,69,0.04,0.02,0.0,0.02,0.0,0.92
"(3,1)",0.1,0.02,70,0.04,0.02,0.0,0.02,0.0,0.92
"(3,1)",0.3,0.02,1,0.97,0.03,0.0,0.0,0.0,0.0
"(3,1)",0.3,0.02,2,0.72,0.28,0.0,0.0,0.0,0.0
"(3,1)",0.3,0.02,3,0.52,0.44,0.04,0.0,0.0,0.0
"(3,1)",0.3,0.02,4,0.31,0.59,0.08,0.02,0.0,0.0
"(3,1)",0.3,0.02,5,0.17,0.57,0.21,0.05,0.0,0.0
"(3,1)",0.3,0.02,6,0.09,0.5,0.3,0.09,0.02,0.0
"(3,1)",0.3,0.02,7,0.06,0.35,0.35,0.21,0.03,0.0
"(3,1)",0.3,0.02,8,0.05,0.27,0.31,0.3,0.07,0.0
"(3,1)",0.3,0.02,9,0.05,0.2,0.3,0.29,0.16,0.0
"(3,1)",0.3,0.02,10,0.04,0.2,0.28,0.24,0.2,0.04
"(3,1)",0.3,0.02,11,0.04,0.17,0.25,0.27,0.2,0.07
"(3,1)",0.3,0.02,12,0.03,0.15,0.23,0.27,0.18,0.14
"(3,1)",0.3,0.02,13,0.03,0.13,0.22,0.23,0.24,0.15
"(3,1)",0.3,0.02,14,0.03,0.13,0.19,0.2,0.19,0.26
"(3,1)",0.3,0.02,15,0.02,0.13,0.13,0.23,0.18,0.31
"(3,1)",0.3,0.02,16,0.02,0.12,0.12,0.18,0.19,0.37
"(3,1)",0.3,0.02,17,0.02,0.11,0.12,0.15,0.19,0.41
"(3,1)",0.3,0.02,18,0.02,0.08,0.13,0.11,0.2,0.46
"(3,1)",0.3,0.02,19,0.02,0.08,0.11,0.1,0.14,0.55
"(3,1)",0.3,0.02,20,0.01,0.08,0.1,0.08,0.16,0.57
"(3,1)",0.3,0.02,21,0.01,0.08,0.09,0.07,0.17,0.58
"(3,1)",0.3,0.02,22,0.01,0.06,0.11,0.04,0.17,0.61
"(3,1)",0.3,0.02,23,0.01,0.06,0.1,0.03,0.12,0.68
"(3,1)",0.3,0.02,24,0.01,0.04,0.11,0.03,0.1,0.71
"(3,1)",0.3,0.02,25,0.01,0.04,0.1,0.04,0.08,0.73
"(3,1)",0.3,0.02,26,0.01,0.04,0.07,0.06,0.07,0.75
"(3,1)",0.3,0.02,27,0.01,0.04,0.07,0.05,0.06,0.77
"(3,1)",0.3,0.02,28,0.01,0.04,0.07,0.03,0.07,0.78
"(3,1)",0.3,0.02,29,0.01,0.04,0.07,0.03,0.03,0.82
"(3,1)",0.3,0.02,30,0.01,0.04,0.06,0.04,0.03,0.82
"(3,1)",0.3,0.02,31,0.01,0.04,0.06,0.04,0.02,0.83
"(3,1)",0.3,0.02,32,0.01,0.04,0.06,0.04,0.0,0.85
"(3,1)",0.3,0.02,33,0.01,0.04,0.06,0.03,0.01,0.85
"(3,1)",0.3,0.02,34,0.01,0.04,0.06,0.03,0.01,0.85
"(3,1)",0.3,0.02,35,0.01,0.04,0.06,0.03,0.0,0.86
"(3,1)",0.3,0.02,36,0.01,0.04,0.06,0.02,0.01,0.86
"(3,1)",0.3,0.02,37,0.01,0.04,0.06,0.02,0.01,0.86
"(3,1)",0.3,0.02,38,0.01,0.04,0.06,0.01,0.02,0.86
"(3,1)",0.3,0.02,39,0.01,0.04,0.06,0.0,0.03,0.86
"(3,1)",0.3,0.02,40,0.01,0.04,0.06,0.0,0.01,0.88
"(3,1)",0.3,0.02,41,0.01,0.04,0.06,0.0,0.01,0.88
"(3,1)",0.3,0.02,42,0.0,0.05,0.06,0.0,0.01,0.88
"(3,1)",0.3,0.02,43,0.0,0.05,0.06,0.0,0.0,0.89
"(3,1)",0.3,0.02,44,0.0,0.05,0.06,0.0,0.0,0.89
"(3,1)",0.3,0.02,45,0.0,0.05,0.06,0.0,0.0,0.89
"(3,1)",0.3,0.02,46,0.0,0.05,0.06,0.0,0.0,0.89
"(3,1)",0.3,0.02,47,0.0,0.05,0.06,0.0,0.0,0.89
"(3,1)",0.3,0.02,48,0.0,0.05,0.06,0.0,0.0,0.89
"(3,1)",0.3,0.02,49,0.0,0.05,0.06,0.0,0.0,0.89
"(3,1)",0.3,0.02,50,0.0,0.05,0.06,0.0,0.0,0.89
"(3,1)",0.3,0.02,51,0.0,0.05,0.06,0.0,0.0,0.89
"(3,1)",0.3,0.02,52,0.0,0.05,0.06,0.0,0.0,0.89
"(3,1)",0.3,0.02,53,0.0,0.05,0.06,0.0,0.0,0.89
"(3,1)",0.3,0.02,54,0.0,0.05,0.06,0.0,0.0,0.89
"(3,1)",0.3,0.02,55,0.0,0.05,0.06,0.0,0.0,0.89
"(3,1)",0.3,0.02,56,0.0,0.04,0.07,0.0,0.0,0.89
"(3,1)",0.3,0.02,57,0.0,0.04,0.06,0.01,0.0,0.89
"(3,1)",0.3,0.02,58,0.0,0.04,0.05,0.02,0.0,0.89
"(3,1)",0.3,0.02,59,0.0,0.04,0.05,0.02,0.0,0.89
"(3,1)",0.3,0.02,60,0.0,0.03,0.06,0.01,0.01,0.89
"(3,1)",0.3,0.02,61,0.0,0.03,0.05,0.02,0.01,0.89
"(3,1)",0.3,0.02,62,0.0,0.03,0.04,0.03,0.0,0.9
"(3,1)",0.3,0.02,63,0.0,0.03,0.04,0.03,0.0,0.9
"(3,1)",0.3,0.02,64,0.0,0.03,0.04,0.03,0.0,0.9
"(3,1)",0.3,0.02,65,0.0,0.03,0.04,0.01,0.02,0.9
"(3,1)",0.3,0.02,66,0.0,0.03,0.04,0.01,0.01,0.91
"(3,1)",0.3,0.02,67,0.0,0.03,0.04,0.01,0.0,0.92
"(3,1)",0.3,0.02,68,0.0,0.03,0.04,0.01,0.0,0.92
"(3,1)",0.3,0.02,69,0.0,0.03,0.04,0.0,0.01,0.92
"(3,1)",0.3,0.02,70,0.0,0.02,0.05,0.0,0.01,0.92
"(3,1)",0.5,0.02,1,0.79,0.21,0.0,0.0,0.0,0.0
"(3,1)",0.5,0.02,2,0.34,0.66,0.0,0.0,0.0,0.0
"(3,1)",0.5,0.02,3,0.21,0.72,0.07,0.0,0.0,0.0
"(3,1)",0.5,0.02,4,0.17,0.55,0.26,0.02,0.0,0.0
"(3,1)",0.5,0.02,5,0.11,0.51,0.27,0.11,0.0,0.0
"(3,1)",0.5,0.02,6,0.09,0.44,0.3,0.15,0.02,0.0
"(3,1)",0.5,0.02,7,0.09,0.31,0.37,0.19,0.04,0.0
"(3,1)",0.5,0.02,8,0.08,0.26,0.38,0.21,0.06,0.01
"(3,1)",0.5,0.02,9,0.07,0.22,0.37,0.2,0.13,0.01
"(3,1)",0.5,0.02,10,0.07,0.21,0.32,0.23,0.14,0.03
"(3,1)",0.5,0.02,11,0.06,0.2,0.29,0.24,0.15,0.06
"(3,1)",0.5,0.02,12,0.06,0.18,0.26,0.28,0.12,0.1
"(3,1)",0.5,0.02,13,0.06,0.16,0.24,0.26,0.16,0.12
"(3,1)",0.5,0.02,14,0.05,0.16,0.23,0.23,0.2,0.13
"(3,1)",0.5,0.02,15,0.05,0.16,0.19,0.23,0.18,0.19
"(3,1)",0.5,0.02,16,0.05,0.13,0.2,0.19,0.19,0.24
"(3,1)",0.5,0.02,17,0.05,0.12,0.19,0.19,0.15,0.3
"(3,1)",0.5,0.02,18,0.05,0.11,0.19,0.16,0.14,0.35
"(3,1)",0.5,0.02,19,0.05,0.11,0.18,0.14,0.15,0.37
"(3,1)",0.5,0.02,20,0.05,0.11,0.17,0.14,0.15,0.38
"(3,1)",0.5,0.02,21,0.05,0.1,0.17,0.14,0.13,0.41
"(3,1)",0.5,0.02,22,0.05,0.08,0.17,0.15,0.07,0.48
"(3,1)",0.5,0.02,23,0.05,0.08,0.15,0.13,0.09,0.5
"(3,1)",0.5,0.02,24,0.05,0.08,0.14,0.12,0.06,0.55
"(3,1)",0.5,0.02,25,0.05,0.08,0.13,0.12,0.06,0.56
"(3,1)",0.5,0.02,26,0.04,0.09,0.12,0.09,0.08,0.58
"(3,1)",0.5,0.02,27,0.03,0.1,0.12,0.08,0.09,0.58
"(3,1)",0.5,0.02,28,0.03,0.1,0.12,0.06,0.09,0.6
"(3,1)",0.5,0.02,29,0.03,0.1,0.11,0.07,0.06,0.63
"(3,1)",0.5,0.02,30,0.03,0.1,0.11,0.07,0.04,0.65
"(3,1)",0.5,0.02,31,0.02,0.11,0.11,0.07,0.02,0.67
"(3,1)",0.5,0.02,32,0.02,0.1,0.12,0.07,0.01,0.68
"(3,1)",0.5,0.02,33,0.02,0.1,0.11,0.08,0.01,0.68
"(3,1)",0.5,0.02,34,0.02,0.09,0.11,0.07,0.03,0.68
"(3,1)",0.5,0.02,35,0.02,0.09,0.11,0.04,0.06,0.68
"(3,1)",0.5,0.02,36,0.02,0.09,0.11,0.04,0.05,0.69
"(3,1)",0.5,0.02,37,0.02,0.09,0.1,0.05,0.05,0.69
"(3,1)",0.5,0.02,38,0.02,0.08,0.11,0.05,0.04,0.7
"(3,1)",0.5,0.02,39,0.02,0.08,0.11,0.04,0.04,0.71
"(3,1)",0.5,0.02,40,0.02,0.08,0.11,0.02,0.06,0.71
"(3,1)",0.5,0.02,41,0.02,0.08,0.09,0.04,0.05,0.72
"(3,1)",0.5,0.02,42,0.02,0.08,0.09,0.04,0.03,0.74
"(3,1)",0.5,0.02,43,0.02,0.08,0.09,0.04,0.02,0.75
"(3,1)",0.5,0.02,44,0.02,0.08,0.08,0.04,0.03,0.75
"(3,1)",0.5,0.02,45,0.02,0.08,0.08,0.04,0.02,0.76
"(3,1)",0.5,0.02,46,0.02,0.08,0.06,0.06,0.01,0.77
"(3,1)",0.5,0.02,47,0.02,0.08,0.06,0.04,0.03,0.77
"(3,1)",0.5,0.02,48,0.02,0.07,0.07,0.04,0.03,0.77
"(3,1)",0.5,0.02,49,0.02,0.07,0.07,0.04,0.02,0.78
"(3,1)",0.5,0.02,50,0.02,0.06,0.08,0.03,0.03,0.78
"(3,1)",0.5,0.02,51,0.02,0.06,0.07,0.04,0.03,0.78
"(3,1)",0.5,0.02,52,0.02,0.06,0.06,0.05,0.03,0.78
"(3,1)",0.5,0.02,53,0.02,0.06,0.06,0.02,0.04,0.8
"(3,1)",0.5,0.02,54,0.02,0.06,0.06,0.02,0.02,0.82
"(3,1)",0.5,0.02,55,0.02,0.06,0.06,0.02,0.02,0.82
"(3,1)",0.5,0.02,56,0.02,0.06,0.06,0.02,0.02,0.82
"(3,1)",0.5,0.02,57,0.01,0.07,0.06,0.01,0.03,0.82
"(3,1)",0.5,0.02,58,0.01,0.06,0.07,0.01,0.03,0.82
"(3,1)",0.5,0.02,59,0.01,0.06,0.07,0.01,0.02,0.83
"(3,1)",0.5,0.02,60,0.01,0.06,0.07,0.01,0.02,0.83
"(3,1)",0.5,0.02,61,0.01,0.06,0.07,0.01,0.01,0.84
"(3,1)",0.5,0.02,62,0.01,0.06,0.07,0.01,0.0,0.85
"(3,1)",0.5,0.02,63,0.01,0.06,0.07,0.01,0.0,0.85
"(3,1)",0.5,0.02,64,0.01,0.06,0.07,0.01,0.0,0.85
"(3,1)",0.5,0.02,65,0.01,0.05,0.07,0.02,0.0,0.85
"(3,1)",0.5,0.02,66,0.01,0.05,0.07,0.02,0.0,0.85
"(3,1)",0.5,0.02,67,0.01,0.05,0.06,0.03,0.0,0.85
"(3,1)",0.5,0.02,68,0.01,0.05,0.06,0.02,0.01,0.85
"(3,1)",0.5,0.02,69,0.01,0.05,0.05,0.03,0.01,0.85
"(3,1)",0.5,0.02,70,0.01,0.05,0.05,0.02,0.02,0.85
"(3,1)",0.7,0.02,1,0.47,0.53,0.0,0.0,0.0,0.0
"(3,1)",0.7,0.02,2,0.37,0.62,0.01,0.0,0.0,0.0
"(3,1)",0.7,0.02,3,0.3,0.61,0.09,0.0,0.0,0.0
"(3,1)",0.7,0.02,4,0.24,0.58,0.17,0.01,0.0,0.0
"(3,1)",0.7,0.02,5,0.18,0.55,0.22,0.04,0.01,0.0
"(3,1)",0.7,0.02,6,0.14,0.47,0.3,0.08,0.0,0.01
"(3,1)",0.7,0.02,7,0.14,0.37,0.34,0.14,0.0,0.01
"(3,1)",0.7,0.02,8,0.12,0.31,0.37,0.16,0.03,0.01
"(3,1)",0.7,0.02,9,0.11,0.27,0.4,0.17,0.04,0.01
"(3,1)",0.7,0.02,10,0.09,0.26,0.39,0.17,0.08,0.01
"(3,1)",0.7,0.02,11,0.09,0.22,0.38,0.2,0.08,0.03
"(3,1)",0.7,0.02,12,0.07,0.22,0.35,0.21,0.11,0.04
"(3,1)",0.7,0.02,13,0.07,0.2,0.33,0.22,0.12,0.06
"(3,1)",0.7,0.02,14,0.07,0.2,0.29,0.25,0.11,0.08
"(3,1)",0.7,0.02,15,0.06,0.2,0.24,0.27,0.12,0.11
"(3,1)",0.7,0.02,16,0.05,0.19,0.24,0.28,0.1,0.14
"(3,1)",0.7,0.02,17,0.05,0.18,0.22,0.3,0.07,0.18
"(3,1)",0.7,0.02,18,0.05,0.18,0.17,0.27,0.14,0.19
"(3,1)",0.7,0.02,19,0.05,0.14,0.2,0.22,0.16,0.23
"(3,1)",0.7,0.02,20,0.05,0.13,0.2,0.2,0.14,0.28
"(3,1)",0.7,0.02,21,0.05,0.13,0.17,0.23,0.13,0.29
"(3,1)",0.7,0.02,22,0.05,0.13,0.15,0.22,0.13,0.32
"(3,1)",0.7,0.02,23,0.05,0.13,0.1,0.2,0.16,0.36
"(3,1)",0.7,0.02,24,0.04,0.13,0.1,0.16,0.17,0.4
"(3,1)",0.7,0.02,25,0.04,0.13,0.1,0.16,0.14,0.43
"(3,1)",0.7,0.02,26,0.04,0.13,0.1,0.16,0.1,0.47
"(3,1)",0.7,0.02,27,0.04,0.13,0.09,0.16,0.08,0.5
"(3,1)",0.7,0.02,28,0.04,0.13,0.08,0.14,0.09,0.52
"(3,1)",0.7,0.02,29,0.04,0.11,0.09,0.1,0.11,0.55
"(3,1)",0.7,0.02,30,0.04,0.11,0.08,0.07,0.12,0.58
"(3,1)",0.7,0.02,31,0.04,0.1,0.07,0.06,0.12,0.61
"(3,1)",0.7,0.02,32,0.04,0.09,0.08,0.06,0.11,0.62
"(3,1)",0.7,0.02,33,0.04,0.09,0.07,0.07,0.08,0.65
"(3,1)",0.7,0.02,34,0.04,0.09,0.06,0.08,0.05,0.68
"(3,1)",0.7,0.02,35,0.04,0.09,0.05,0.09,0.04,0.69
"(3,1)",0.7,0.02,36,0.04,0.09,0.05,0.09,0.04,0.69
"(3,1)",0.7,0.02,37,0.03,0.1,0.05,0.07,0.03,0.72
"(3,1)",0.7,0.02,38,0.03,0.09,0.04,0.07,0.05,0.72
"(3,1)",0.7,0.02,39,0.03,0.09,0.03,0.08,0.04,0.73
"(3,1)",0.7,0.02,40,0.03,0.09,0.02,0.08,0.02,0.76
"(3,1)",0.7,0.02,41,0.03,0.09,0.02,0.07,0.02,0.77
"(3,1)",0.7,0.02,42,0.02,0.1,0.02,0.06,0.03,0.77
"(3,1)",0.7,0.02,43,0.02,0.1,0.02,0.06,0.02,0.78
"(3,1)",0.7,0.02,44,0.02,0.09,0.03,0.06,0.01,0.79
"(3,1)",0.7,0.02,45,0.02,0.08,0.04,0.05,0.02,0.79
"(3,1)",0.7,0.02,46,0.02,0.08,0.03,0.06,0.02,0.79
"(3,1)",0.7,0.02,47,0.02,0.08,0.03,0.06,0.01,0.8
"(3,1)",0.7,0.02,48,0.02,0.08,0.03,0.05,0.02,0.8
"(3,1)",0.7,0.02,49,0.02,0.08,0.03,0.05,0.02,0.8
"(3,1)",0.7,0.02,50,0.02,0.08,0.03,0.04,0.02,0.81
"(3,1)",0.7,0.02,51,0.02,0.08,0.03,0.03,0.02,0.82
"(3,1)",0.7,0.02,52,0.02,0.08,0.03,0.02,0.03,0.82
"(3,1)",0.7,0.02,53,0.01,0.09,0.03,0.02,0.02,0.83
"(3,1)",0.7,0.02,54,0.01,0.09,0.02,0.03,0.02,0.83
"(3,1)",0.7,0.02,55,0.01,0.09,0.02,0.03,0.02,0.83
"(3,1)",0.7,0.02,56,0.01,0.08,0.03,0.03,0.01,0.84
"(3,1)",0.7,0.02,57,0.01,0.08,0.03,0.02,0.02,0.84
"(3,1)",0.7,0.02,58,0.01,0.08,0.03,0.02,0.01,0.85
"(3,1)",0.7,0.02,59,0.01,0.08,0.03,0.02,0.01,0.85
"(3,1)",0.7,0.02,60,0.01,0.08,0.02,0.03,0.0,0.86
"(3,1)",0.7,0.02,61,0.01,0.08,0.02,0.03,0.0,0.86
"(3,1)",0.7,0.02,62,0.01,0.08,0.02,0.03,0.0,0.86
"(3,1)",0.7,0.02,63,0.01,0.08,0.02,0.03,0.0,0.86
"(3,1)",0.7,0.02,64,0.01,0.07,0.03,0.03,0.0,0.86
"(3,1)",0.7,0.02,65,0.01,0.07,0.03,0.02,0.01,0.86
"(3,1)",0.7,0.02,66,0.01,0.07,0.03,0.02,0.01,0.86
"(3,1)",0.7,0.02,67,0.01,0.07,0.03,0.02,0.01,0.86
"(3,1)",0.7,0.02,68,0.01,0.07,0.03,0.02,0.01,0.86
"(3,1)",0.7,0.02,69,0.01,0.07,0.03,0.02,0.0,0.87
"(3,1)",0.7,0.02,70,0.01,0.07,0.03,0.02,0.0,0.87
"(3,1)",0.9,0.02,1,0.7,0.3,0.0,0.0,0.0,0.0
"(3,1)",0.9,0.02,2,0.56,0.38,0.06,0.0,0.0,0.0
"(3,1)",0.9,0.02,3,0.49,0.4,0.1,0.01,0.0,0.0
"(3,1)",0.9,0.02,4,0.43,0.37,0.16,0.04,0.0,0.0
"(3,1)",0.9,0.02,5,0.41,0.38,0.15,0.06,0.0,0.0
"(3,1)",0.9,0.02,6,0.36,0.35,0.21,0.08,0.0,0.0
"(3,1)",0.9,0.02,7,0.27,0.43,0.21,0.06,0.03,0.0
"(3,1)",0.9,0.02,8,0.24,0.38,0.27,0.07,0.04,0.0
"(3,1)",0.9,0.02,9,0.19,0.37,0.31,0.07,0.06,0.0
"(3,1)",0.9,0.02,10,0.18,0.37,0.32,0.07,0.05,0.01
"(3,1)",0.9,0.02,11,0.17,0.32,0.35,0.09,0.04,0.03
"(3,1)",0.9,0.02,12,0.16,0.33,0.3,0.11,0.06,0.04
"(3,1)",0.9,0.02,13,0.15,0.32,0.29,0.13,0.06,0.05
"(3,1)",0.9,0.02,14,0.14,0.31,0.27,0.14,0.09,0.05
"(3,1)",0.9,0.02,15,0.14,0.28,0.26,0.17,0.08,0.07
"(3,1)",0.9,0.02,16,0.12,0.28,0.25,0.2,0.05,0.1
"(3,1)",0.9,0.02,17,0.12,0.27,0.24,0.18,0.09,0.1
"(3,1)",0.9,0.02,18,0.12,0.26,0.21,0.16,0.14,0.11
"(3,1)",0.9,0.02,19,0.11,0.26,0.2,0.14,0.16,0.13
"(3,1)",0.9,0.02,20,0.11,0.24,0.19,0.16,0.15,0.15
"(3,1)",0.9,0.02,21,0.11,0.23,0.18,0.15,0.17,0.16
"(3,1)",0.9,0.02,22,0.11,0.2,0.18,0.17,0.11,0.23
"(3,1)",0.9,0.02,23,0.11,0.2,0.16,0.16,0.12,0.25
"(3,1)",0.9,0.02,24,0.11,0.18,0.16,0.15,0.12,0.28
"(3,1)",0.9,0.02,25,0.1,0.19,0.16,0.15,0.1,0.3
"(3,1)",0.9,0.02,26,0.1,0.19,0.13,0.15,0.12,0.31
"(3,1)",0.9,0.02,27,0.1,0.17,0.14,0.16,0.11,0.32
"(3,1)",0.9,0.02,28,0.1,0.17,0.13,0.16,0.12,0.32
"(3,1)",0.9,0.02,29,0.1,0.17,0.12,0.12,0.13,0.36
"(3,1)",0.9,0.02,30,0.1,0.17,0.11,0.13,0.11,0.38
"(3,1)",0.9,0.02,31,0.1,0.17,0.11,0.1,0.09,0.43
"(3,1)",0.9,0.02,32,0.1,0.17,0.09,0.11,0.06,0.47
"(3,1)",0.9,0.02,33,0.1,0.17,0.08,0.1,0.08,0.47
"(3,1)",0.9,0.02,34,0.1,0.16,0.09,0.09,0.06,0.5
"(3,1)",0.9,0.02,35,0.09,0.17,0.09,0.08,0.05,0.52
